1180,1,2,2,0,0,0,0,1,1,0,0,2,0,3,3,1,6,6,5,0,15,0,1,3,17,19,3,10,15,9,9,9,12,0,0,0,3,1,1,1,7,0,161,230,0,259,2,45,0,0,189,5,0,1007,248,743,960,694,4,1133,7,70,6,0,3,122,0,30,0,1699,0,838,0,0,1019,74,0,0,130,0,97,0,114,9,7,40,5,39,61,1,192,0,1,0,0,0,33,0,0,1,10,3,11,1,6,7,1,3,2
1181,2,2,1,0,1,1,0,0,3,0,0,2,0,4,4,0,1,9,5,7,6,9,6,12,6,6,19,6,18,6,6,6,9,0,5,0,1,102,0,3,32,12,173,125,49,187,0,22,8,0,261,152,70,479,168,361,1556,573,4,249,5,74,14,19,7,33,0,10,1,56,180,27,128,1,1412,39,2,0,617,4,16,67,0,12,13,105,0,57,0,3,253,11,0,4,3,84,309,3,0,3,45,4,2,4,5,4,6,0,94
1183,2,1,1,0,0,0,0,0,4,1,0,0,0,2,1,3,10,0,9,6,10,3,6,12,32,15,16,9,8,9,7,4,10,0,1,0,4,0,0,3,21,0,0,2,0,185,2,1,0,17,188,103,51,378,184,252,431,75,0,164,2,94,13,13,3,27,1,2,2,2249,118,1083,1,1,483,61,0,0,112,0,7,0,36,13,4,148,0,62,0,0,88,5,0,14,14,144,53,20,12,10,153,0,21,0,0,0,0,0,0
1184,0,4,4,0,0,0,0,1,2,5,0,2,0,0,1,0,9,7,18,8,6,9,3,12,4,0,9,6,3,10,6,1,3,0,0,0,0,4,0,0,19,3271,253,498,24,157,0,3,0,1,117,36,0,261,81,192,578,738,1,983,18,56,11,5,3,32,0,3,0,182,390,88,0,2,444,26,0,1,114,0,18,0,37,10,341,105,0,70,0,4,546,90,0,0,0,178,4,0,45,41,18,1,2,1,6,18,0,0,2
1187,0,1,2,0,0,0,0,0,1,1,0,1,0,4,1,3,3,3,6,9,9,9,6,9,15,9,11,10,6,6,12,6,10,0,2,182,3,94,0,0,19,0,297,119,62,146,5,2,0,1,20,2,0,243,91,172,264,319,2,311,9,47,10,6,4,25,0,3,0,62,0,39,1,2,240,23,3,2,21,0,10,0,20,11,13,81,4,69,29,0,270,0,3,0,0,57,147,0,0,33,39,1,4,0,1,2,0,8,112
1189,2,0,2,0,0,0,0,0,1,4,0,3,0,2,3,2,3,11,15,0,3,12,6,10,13,4,16,13,9,18,12,17,9,0,2,0,4,88,0,2,25,0,228,734,0,145,0,1,0,0,42,6,0,193,48,165,930,492,0,923,3,19,7,3,1,10,0,3,1,357,303,170,0,1,961,505,0,0,4,0,5,5,9,13,25,26,2,68,0,0,379,27,0,0,0,58,159,0,0,1,16,9,10,7,0,14,0,2,73
1190,4,3,3,1,0,0,0,0,1,4,0,4,0,2,2,2,10,6,7,9,3,6,7,22,19,24,15,31,26,8,12,12,22,0,1,0,1,0,1,2,22,9836,327,454,75,185,9,0,0,0,54,14,0,356,118,272,2224,453,0,939,0,9,3,3,3,32,0,14,0,1647,4,836,2,4,360,1,0,0,305,0,31,0,0,13,23,108,7,64,0,0,260,0,0,78,83,1463,124,150,0,110,1,37,26,29,2,28,8,5,0
1192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,15,0,0,0,6,0,1,1,0,163,268,73,142,0,1,9,0,8,3,0,86,22,75,1237,545,0,995,1,12,6,2,0,9,0,0,0,1626,557,813,0,0,162,134,0,0,10,0,2,19,6,0,40,13,0,64,0,0,89,1,0,0,0,44,0,0,1,0,4,0,0,0,0,0,0,0,5
1193,5,0,3,0,0,1,0,0,1,0,0,0,0,2,1,1,4,0,3,0,6,1,3,8,6,6,0,0,0,0,9,3,3,0,0,800,0,101,0,0,8,0,174,262,69,42,4,22,13,53,84,48,28,235,135,160,2766,724,0,1530,15,116,26,8,13,43,0,13,0,2085,1,1102,0,0,150,68,0,0,240,0,8,0,10,1,0,176,0,84,0,0,279,86,0,0,0,260,794,0,0,0,13,3,1,5,2,8,6,0,98
1194,5,3,3,0,0,1,0,0,3,2,0,4,0,2,1,4,5,6,7,3,3,13,13,4,12,12,3,13,24,15,6,12,9,0,3,1,2,94,0,3,26,9817,214,544,62,361,0,11,0,1,19,1,0,203,80,155,162,720,0,791,2,45,9,17,3,27,2,7,0,136,31,59,126,1,132,0,0,0,10,0,7,0,0,22,0,31,0,0,6,0,194,76,0,0,2,70,0,2,0,3,76,1,3,4,6,15,0,0,90
1195,0,1,3,0,0,1,0,0,5,4,0,0,0,3,4,3,3,3,6,6,7,2,15,6,14,4,15,7,16,14,13,9,15,47,1,1,0,21,0,1,22,0,284,569,52,163,5,2,0,0,130,27,0,370,114,276,1456,825,0,1328,1,13,1,5,1,40,0,8,1,1138,112,581,138,1,477,111,0,0,108,3,28,0,29,9,0,135,0,75,125,0,3449,0,0,8,16,279,2,17,0,35,66,15,14,8,0,10,0,0,16
1196,0,7,4,1,0,0,0,1,5,5,0,1,0,1,3,3,9,3,9,13,19,11,12,17,9,18,13,13,6,15,9,10,13,0,1,0,1,2,0,2,37,0,162,520,64,0,1,7,0,0,28,6,0,1007,104,579,1890,329,0,658,2,26,6,7,0,20,0,2,0,101,1,53,4,1,1639,11,3,0,421,0,8,12,90,21,29,108,0,0,0,0,237,23,0,0,0,53,1,2,7,8,2,1,1,1,11,1,2,0,4
1198,10,2,2,1,0,0,0,1,1,2,1,1,0,1,0,2,10,4,10,12,18,4,0,19,16,16,0,4,12,8,24,12,9,0,1,27,4,0,2,4,49,10390,127,35,0,166,11,2,0,14,82,30,0,318,198,246,1047,532,0,709,2,39,8,15,3,55,0,24,0,344,41,180,153,13,230,55,0,0,184,0,52,0,100,15,16,13,0,63,52,0,224,6,0,0,0,525,0,0,0,13,32,36,43,41,11,36,7,0,0
1201,0,5,3,1,2,1,1,3,12,2,1,3,1,2,8,6,16,16,15,24,23,9,12,16,18,16,19,40,36,19,36,9,12,0,1,0,4,39,0,5,107,42,246,226,50,389,1,0,0,0,46,20,0,265,110,178,629,454,1,567,6,59,9,8,1,24,0,4,0,619,41,327,124,0,484,67,1,0,74,13,24,1,5,16,0,108,13,41,0,1,480,18,0,0,0,103,38,0,163,5,29,32,31,31,16,21,0,16,43
1202,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,6,0,6,1,3,6,0,0,0,0,0,1,1,144,0,0,0,0,57,531,57,0,1,2,0,58,83,2,0,1138,210,711,2139,237,0,1048,8,72,23,25,1,58,0,2,0,1063,164,511,0,1,1099,0,0,1,36,0,27,16,11,3,0,159,0,0,0,0,0,0,0,0,0,225,0,0,0,7,10,1,2,2,2,2,0,0,121
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,7,4,9,9,12,17,8,7,9,15,18,12,6,0,0,0,0,25,0,0,21,0,4,28,1,19,0,0,0,0,75,40,0,171,32,122,103,180,0,218,0,9,4,2,0,7,0,2,0,1308,212,629,106,0,97,0,0,0,4,0,11,0,1,18,63,64,0,64,0,0,293,0,0,0,0,55,0,0,1,1,0,0,0,0,0,0,0,0,25
1204,0,4,2,0,0,3,2,0,2,4,0,6,0,2,3,2,7,24,7,12,14,6,7,18,15,27,12,13,9,17,7,6,15,0,2,0,2,71,0,4,30,0,223,253,0,270,2,0,0,0,181,49,0,415,144,349,1054,26,2,487,0,14,1,2,3,36,0,5,0,757,182,360,0,2,338,9,0,2,34,8,48,0,0,15,23,8,5,66,0,2,235,11,1,8,21,79,0,19,0,4,13,1,2,0,13,4,0,1,72
1207,1,3,1,1,0,0,1,1,3,1,1,4,0,3,2,2,10,6,12,0,0,12,9,19,24,9,13,12,25,15,15,12,12,0,3,0,4,8,1,2,34,6381,265,3362,70,251,0,3,0,10,139,42,16,289,135,181,1143,645,1,548,3,33,6,6,1,30,0,3,0,572,143,295,125,0,210,101,0,0,221,2,27,0,8,21,71,63,0,0,0,0,8,18,0,0,2,64,0,0,1,11,40,2,2,1,11,4,4,0,20
1208,10,4,3,0,1,0,0,0,0,1,0,1,0,2,1,0,9,3,3,3,3,7,6,10,12,11,3,4,6,12,21,15,15,0,1,0,0,185,0,4,24,117,160,486,69,301,0,16,0,17,52,17,0,281,126,205,1913,768,1,1639,5,51,9,2,3,35,1,15,1,1824,6,1039,0,0,190,34,0,2,10,0,18,0,5,9,29,110,1,77,5,0,217,0,1,0,0,87,0,0,17,30,122,0,0,0,0,1,8,3,195
1209,6,2,4,0,0,0,1,0,6,3,1,3,0,2,4,6,22,16,7,15,9,20,13,10,24,29,24,24,18,12,25,33,31,0,1,1,2,100,0,6,23,0,170,243,57,287,1,20,0,0,840,30,0,1058,903,1446,3621,883,2,1083,2,49,7,8,2,429,0,14,0,1624,0,815,122,3,1211,20,4,1,1084,2,399,33,7,16,81,59,4,45,0,1,111,0,1,1,0,161,2,0,0,9,42,2,1,6,8,18,114,2,90
1210,0,3,2,0,0,0,1,0,1,3,0,1,1,1,5,1,6,3,3,3,2,4,6,9,21,6,4,15,14,16,10,3,9,9,2,0,1,12,0,0,14,10,176,487,55,134,1,2,0,0,323,1,0,538,450,646,469,2758,0,405,1,52,9,20,0,216,1,7,0,284,29,147,114,1,504,0,0,0,159,0,193,0,0,12,8,85,0,0,0,0,268,29,0,0,0,90,1,0,15,6,10,14,10,9,0,11,0,0,12
1211,0,1,0,0,1,0,0,0,2,5,0,1,1,1,1,0,12,0,6,3,4,9,3,19,9,9,12,9,3,0,9,18,0,0,2,0,3,1245,0,1,16,0,189,456,60,113,10,0,0,0,42,16,0,148,84,109,215,438,0,450,3,41,6,4,5,21,0,6,0,166,0,75,0,12,156,15,0,7,20,0,7,0,8,1,26,12,5,0,10,0,390,4,0,0,0,81,0,0,129,35,76,1,11,1,4,3,122,2,1214
1213,0,4,3,0,0,0,0,0,4,2,0,3,0,3,4,3,6,4,13,3,18,10,18,6,12,13,9,25,19,9,3,16,12,0,1,1,2,92,0,4,22,0,91,227,0,235,1,0,0,0,118,42,1,311,97,227,369,1120,4,911,2,14,3,0,5,26,1,1,0,68,1914,39,0,3,326,12,0,0,114,0,22,23,100,12,0,28,0,2,0,1,242,77,0,0,0,91,13,1,8,9,3,2,0,1,0,1,0,0,67
1214,8,1,1,0,0,2,1,0,1,4,0,1,0,1,0,3,9,3,19,3,0,3,7,15,21,11,18,18,6,6,9,7,9,0,0,0,0,38,0,1,22,8,145,40,58,157,0,2,102,0,28,7,0,759,582,490,1597,1129,0,1100,2,26,7,4,6,44,0,0,2,2104,0,1024,115,0,739,18,1,0,217,0,40,0,45,9,0,345,0,47,0,0,183,0,0,77,79,59,27,161,0,6,7,1,1,4,0,15,9,0,40
1217,0,3,2,0,0,0,0,1,1,3,1,0,0,2,5,2,6,6,7,7,6,0,3,4,15,3,6,10,12,12,9,6,4,2364,3,9,0,68,0,0,25,0,271,235,56,129,0,0,0,0,42,14,0,294,78,176,341,425,3,489,2,38,18,14,2,23,1,6,1,354,1,186,2,1,254,0,0,0,2,0,2,2,125,15,18,109,0,0,0,1,183,26,3,49,36,77,4,64,0,7,19,26,29,34,5,40,4,0,74
1219,1,9,1,0,0,0,0,0,2,5,0,2,1,4,4,5,15,18,12,7,9,3,18,21,21,13,31,31,12,19,21,19,18,0,9,0,2,1,2,3,25,526,0,446,0,294,0,2,0,11,43,18,0,271,55,157,1247,365,1,495,5,29,5,5,3,9,0,2,0,854,0,418,0,0,328,0,0,0,238,0,11,0,6,27,16,93,0,0,0,0,3091,46,0,35,52,103,0,85,63,7,30,17,31,19,2,11,5,0,1
1221,2,1,1,0,1,1,0,0,0,2,0,5,0,3,1,2,9,9,6,7,6,2,10,9,0,7,13,14,20,9,11,4,9,6,0,1,1,1,0,2,35,0,170,471,45,279,1,0,0,0,31,8,0,232,101,138,2258,1040,3,1232,1,19,1,0,2,15,0,5,0,582,1,373,2,4,1092,67,0,1,733,2,15,1,110,7,0,87,0,40,0,1,457,0,1,0,2,135,1,1,0,116,11,1,4,2,4,1,5,0,0
1222,3,1,1,0,0,1,0,0,3,2,0,0,0,0,0,2,0,6,4,0,4,0,6,15,7,0,4,7,10,6,3,7,18,0,0,0,0,65,0,0,18,0,271,127,66,124,0,1,0,2,1007,8,1,1037,994,1608,1750,744,2,889,14,32,10,4,2,481,0,3,0,82,2,36,144,1,1588,0,0,0,763,0,476,0,0,4,14,25,0,0,0,1,264,0,3,0,0,48,31,0,0,2,6,16,12,12,4,12,4,0,60
1223,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,12,6,3,6,6,4,0,8,3,3,11,4,3,4,9,0,0,0,0,2,0,4,13,0,18,0,7,35,0,0,0,8,23,13,10,43,22,23,52,48,0,78,1,7,0,4,1,5,0,1,0,21,0,11,24,0,57,0,0,0,7,0,6,0,19,3,2,4,0,9,0,0,57,0,0,0,0,21,0,0,2,0,1,2,0,0,1,0,0,1,5
1224,4,2,4,1,2,0,0,0,4,2,0,2,0,2,3,1,4,7,15,13,3,3,4,21,24,6,1,13,9,10,10,7,9,0,2,0,2,31,0,1,38,0,218,467,0,240,1,0,92,0,439,58,0,1158,856,933,2740,837,6,1423,36,163,35,8,0,387,0,10,0,2433,0,1235,1,4,2684,503,0,0,582,2,393,10,105,9,7,82,0,0,92,3,256,29,0,0,0,76,1,0,1,0,34,0,0,2,0,3,2,0,38
1225,0,4,3,1,0,0,0,0,5,2,0,5,0,2,0,6,9,21,9,20,6,10,13,15,12,17,25,21,16,15,18,23,21,0,3,9692,6,33,0,4,23,0,163,122,58,212,1,21,0,0,227,94,49,259,142,246,150,327,1,334,7,77,10,3,16,24,0,6,0,111,317,42,1,3,159,118,0,0,15,14,28,0,100,18,0,87,0,4,0,0,337,58,1,0,0,89,0,0,3,87,7,5,15,7,0,8,0,0,44
1226,0,3,3,0,0,0,0,0,4,5,0,2,0,5,5,3,9,10,3,6,10,7,24,8,12,14,12,33,25,9,15,12,6,0,2,541,1,0,0,6,21,0,51,112,68,131,0,1,0,0,73,19,0,1638,160,915,1566,614,0,818,1,52,6,15,1,19,0,2,1,0,100,0,132,2,1548,2,0,0,17,5,25,21,106,16,0,30,0,77,0,3,199,0,0,0,0,0,1,1,52,7,61,27,31,30,11,37,0,0,0
1227,2,3,1,2,0,0,4,0,2,2,1,3,1,0,4,2,12,8,6,6,18,3,6,19,7,19,10,21,10,12,10,23,13,0,6,42,3,35,0,3,37,0,100,506,0,136,0,1,85,0,128,70,55,261,46,119,2849,888,3,1043,4,13,4,0,3,13,0,3,0,1426,0,720,107,0,1047,102,0,0,712,1,6,0,14,9,6,86,0,78,0,1,353,80,0,1,0,68,37,0,0,0,5,33,45,31,5,29,4,0,42
1228,4,5,4,0,1,0,1,1,1,2,0,3,0,1,4,6,1,12,21,12,10,12,9,12,20,6,18,6,21,9,24,10,9,0,2,34,2,42,2,1,38,0,170,233,64,319,6,3,8,0,103,27,34,253,139,187,2402,534,0,1500,3,24,8,2,4,37,0,15,0,2236,0,1074,1,3,198,983,0,1,66,0,33,0,111,25,27,129,5,65,0,0,419,32,0,0,0,2,0,0,0,7,36,31,38,25,5,27,0,6,38
1229,1,2,5,1,0,0,0,0,4,1,0,2,0,3,5,1,6,9,7,13,7,3,3,20,23,15,12,16,25,13,15,21,9,0,2,133,3,50,1,2,41,41,297,138,59,316,2,27,0,4,22,35,0,295,109,191,1322,774,0,1366,3,51,10,16,10,22,0,7,0,1129,0,534,2,0,389,0,0,0,70,0,4,1,92,12,0,11,0,53,112,0,151,100,0,0,0,117,112,0,46,1,38,21,23,29,3,32,0,0,55
1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5764,0,23,0,0,0,0,0,21,0,177,0,17,0,0,48,29,18,105,46,106,776,3405,0,417,0,21,4,8,0,17,0,4,0,909,231,510,1,0,74,0,0,0,40,0,6,1,0,0,0,69,0,47,1,0,98,23,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,14
1236,0,2,1,1,0,0,0,0,0,3,0,4,1,5,1,5,10,10,10,10,14,16,1,9,21,3,6,7,9,6,9,9,6,0,1,1,1,0,1,1,19,0,78,250,73,115,5,1,0,0,65,9,0,313,164,240,1235,928,0,1598,32,122,31,3,1,53,0,7,0,3045,0,1521,0,3,247,123,0,0,25,0,17,17,0,9,27,142,0,0,0,0,238,11,0,47,38,153,0,65,0,4,41,1,1,1,8,0,0,0,0
1237,0,2,2,0,0,0,0,0,2,0,1,3,0,3,3,1,4,6,6,10,4,1,6,4,8,19,3,12,7,10,7,9,9,1,0,1,3,51,2,1,30,6688,203,452,66,322,1,6,0,0,65,52,0,1615,110,900,2716,3370,0,1111,1,19,9,8,1,20,3,4,0,647,2185,349,3,1,1624,0,0,0,287,0,21,2,93,6,0,49,0,95,0,0,113,6,0,1,0,178,1,0,1,1,47,11,17,6,0,18,0,0,35
1238,0,7,6,3,2,3,1,2,3,2,2,1,0,6,2,4,21,11,33,13,14,7,7,28,26,12,33,52,23,23,23,16,28,0,3,45,2,24,0,6,85,124,159,106,67,362,5,1,10,52,79,39,27,1050,82,594,1756,908,0,1371,0,31,11,21,16,22,0,5,0,860,0,420,0,3,1033,14,0,3,184,0,15,6,4,18,0,101,0,0,95,0,504,9,0,29,34,60,0,66,0,1,1,1,5,3,1,2,0,0,28
1239,1,4,7,0,0,0,0,0,3,0,0,1,0,4,5,7,3,18,9,7,13,7,9,9,13,10,22,22,18,12,24,6,9,0,3,0,0,86,0,6,24,135,119,478,0,168,2,0,0,13,102,20,0,432,253,370,2332,813,0,639,14,65,20,11,0,47,0,6,0,977,289,478,0,3,1284,24,25,0,710,0,43,29,7,9,0,150,0,59,0,0,120,0,0,0,0,81,0,0,0,7,8,1,0,5,7,8,0,0,75
1240,3,0,3,0,1,0,0,0,1,1,1,1,0,4,1,0,9,21,15,24,30,15,22,9,9,3,12,3,12,9,5,6,12,0,0,0,1,0,1,1,20,44,188,481,62,145,1,2,0,1,390,29,12,602,463,725,1468,355,1,433,2,75,28,43,15,181,1,6,0,708,263,325,1,0,508,60,123,0,390,1,181,0,110,9,35,125,0,47,0,2,441,7,3,30,34,73,16,66,3,108,43,2,3,1,0,6,1,1,0
1241,2,1,3,0,1,0,0,0,2,2,2,1,0,6,2,1,12,6,4,0,3,10,3,22,15,15,6,6,6,12,9,10,6,0,3,0,1,10,2,3,28,0,150,474,60,303,0,0,0,0,1620,360,1,1801,967,1883,1042,855,1,862,5,21,2,1,2,446,0,3,2,221,0,102,0,0,1132,65,13,0,446,5,428,18,32,12,22,28,0,58,0,0,260,104,0,0,0,65,48,0,12,35,49,2,7,3,4,4,3,0,11
1242,1,1,3,1,0,0,1,0,4,1,0,2,0,1,2,5,12,9,6,0,1,12,4,18,27,13,9,10,10,27,15,22,9,0,3,0,3,153,0,4,20,0,114,466,0,160,1,1,0,0,167,62,0,491,162,319,559,1366,0,1251,27,142,33,1,2,78,0,4,0,319,307,141,1,1,322,733,1,0,20,0,31,11,95,12,0,15,0,78,0,0,122,19,0,106,73,27,143,133,0,11,6,5,33,13,1,17,0,0,153
1243,5,1,2,0,0,0,0,0,2,2,0,4,1,1,2,1,7,4,3,3,4,7,9,17,16,6,9,9,21,7,19,7,6,0,2,40,1,39,0,0,7,267,159,242,58,249,0,1,0,0,58,4,0,1068,168,639,1133,529,3,1074,14,79,17,3,0,60,0,4,0,169,103,98,1,0,1042,132,0,0,35,12,35,0,113,6,3,42,0,63,0,1,476,24,1,0,0,201,43,0,0,29,49,1,2,0,0,0,2,0,33
1245,0,0,2,0,1,0,0,1,2,0,1,2,1,1,4,2,3,9,3,3,4,0,3,7,12,19,3,6,9,9,9,15,4,0,1,0,0,15,1,1,21,0,126,479,0,213,1,18,0,0,407,32,32,666,519,768,1789,1062,1,1205,24,169,46,15,1,243,3,12,0,688,360,390,115,0,576,29,0,0,443,0,189,17,107,9,10,2,0,0,0,2,215,11,2,5,2,79,0,2,6,1,34,2,2,4,0,5,0,0,13
1246,5,0,2,0,1,0,0,0,2,2,0,3,1,1,0,4,0,6,12,12,1,6,3,16,6,0,0,13,10,0,9,7,9,0,1,1,2,86,0,1,25,0,200,473,72,362,0,1,0,0,61,40,29,222,93,198,1189,428,0,921,0,7,2,1,0,26,0,4,0,1178,92,580,114,0,256,76,0,0,17,0,23,4,125,18,26,12,2,65,0,0,535,28,0,0,0,93,38,0,0,0,51,0,0,1,0,6,4,4,69
1247,1,1,3,0,1,0,0,0,5,0,1,2,1,1,1,5,11,12,9,3,12,6,6,10,16,14,20,21,11,15,11,16,13,99,6,1,0,117,0,4,30,37,315,110,59,160,4,4,0,2,419,0,0,772,608,930,776,863,9,974,38,165,31,7,0,278,0,7,0,190,208,81,121,3,713,60,0,9,206,0,233,0,48,24,0,27,0,55,0,10,546,4,7,0,0,33,0,0,6,4,30,2,1,0,0,7,3,0,112
1248,6,1,2,0,0,0,0,0,2,1,2,2,0,5,1,1,12,4,6,6,9,3,0,10,6,16,4,10,7,10,12,6,6,0,2,435,0,0,0,2,12,0,154,499,53,127,1,0,11,0,42,10,0,173,145,150,1463,384,0,412,3,32,13,9,0,55,1,5,1,1640,6,801,114,0,712,0,2,1,445,0,32,0,35,6,0,27,0,59,0,0,144,0,0,74,40,74,0,103,50,9,8,1,2,1,37,4,0,0,0
1250,0,9,8,2,3,0,1,0,3,6,0,6,0,2,3,4,9,16,15,9,13,11,8,31,15,4,13,20,17,22,18,25,13,0,2,0,3,1314,3,4,28,0,2,248,0,227,4,1,108,0,75,16,10,297,94,300,2426,683,3,793,2,18,4,7,3,36,0,10,1,1039,0,524,1,7,1215,0,0,1,798,0,24,45,103,19,30,99,0,0,0,5,438,225,1,11,10,283,0,13,0,37,6,18,17,22,0,23,8,0,1270
1251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,3,0,0,0,0,3,0,0,0,4,4,3,0,0,0,0,0,0,0,0,1,1,8,3320,165,188,42,106,0,1,0,0,422,30,0,634,465,693,676,784,0,932,7,61,11,4,2,239,0,0,0,450,400,224,0,0,548,123,0,0,224,0,183,6,11,3,0,63,0,51,0,0,132,0,0,0,0,20,25,0,0,1,20,0,0,1,0,14,0,0,0
1253,1,4,1,1,1,0,1,1,3,1,0,4,0,4,3,1,21,3,10,6,9,10,12,26,15,21,21,21,21,23,14,21,23,0,1,14,1,34,0,2,40,504,176,276,74,306,0,2,0,11,313,39,0,1471,475,1123,3280,786,0,1722,1,47,14,27,9,216,1,3,0,1001,0,539,128,2,2224,81,31,0,594,0,190,2,9,22,0,110,0,71,0,0,3361,26,0,0,0,82,0,0,0,5,36,3,13,1,1,6,0,0,37
1254,0,3,5,1,0,0,0,0,4,1,0,2,0,1,2,0,9,12,3,7,9,3,16,7,22,23,8,14,16,20,13,7,7,44,3,0,1,0,0,1,22,0,120,454,0,73,2,1,0,1,597,258,0,807,114,504,249,2749,4,252,6,38,4,4,1,37,0,0,0,0,0,0,1,0,218,8,0,0,32,3,24,0,9,17,10,123,0,67,0,2,185,25,2,0,0,160,0,0,7,33,35,6,3,2,0,2,0,0,0
1256,2,5,0,1,0,0,0,1,3,6,1,3,0,5,4,4,18,7,19,7,11,17,10,21,12,22,18,19,20,23,13,7,16,0,0,40,1,4,0,3,62,9902,123,94,0,61,2,0,0,65,70,12,1,311,136,220,1906,509,2,1309,1,23,1,3,2,40,0,9,1,901,83,433,0,4,288,489,0,0,38,0,25,0,106,6,0,175,0,67,0,1,496,9,0,0,0,62,0,0,8,12,8,3,22,1,5,1,1,0,3
1257,0,3,2,0,0,1,0,1,2,1,1,0,0,5,3,1,7,9,15,3,6,9,6,16,9,4,7,16,6,6,12,18,9,0,1,31,0,190,0,4,39,0,53,118,56,178,0,4,0,27,71,16,0,281,155,218,477,512,3,749,35,140,28,0,5,32,0,0,0,483,0,257,1,0,233,182,0,0,12,19,22,0,97,20,0,107,0,78,0,3,195,0,2,11,5,85,120,17,10,9,3,5,1,2,0,11,0,0,177
1258,0,4,2,0,0,0,0,0,5,3,0,6,0,2,2,3,3,5,9,6,6,12,21,23,13,6,13,10,22,15,15,5,9,0,0,0,3,217,1,3,21,0,290,510,66,115,10,2,0,0,96,36,1,395,189,301,2419,453,0,584,9,59,17,23,2,63,0,22,0,390,0,211,117,10,2295,32,0,2,1023,0,58,1,0,15,0,131,1,0,127,1,464,4,2,2,3,532,1,8,15,0,12,0,3,0,10,2,5,0,199
1259,8,5,5,2,1,2,0,0,7,2,3,3,1,2,2,2,12,9,10,6,6,6,7,18,16,9,11,29,16,13,20,17,33,0,2,0,3,4,0,3,72,0,261,459,53,356,2,1,5,0,89,22,0,299,152,210,2363,684,2,1397,12,70,22,17,3,39,0,2,1,1460,44,670,0,1,1125,0,2,0,472,0,31,0,97,28,5,106,4,44,0,0,233,21,1,1,0,85,1,0,44,103,49,0,19,0,0,0,0,5,2
1260,2,2,2,0,0,0,0,0,1,2,0,4,0,1,2,3,6,3,12,15,0,9,0,3,3,5,9,6,15,15,9,16,9,0,2,1,1,481,0,2,21,72,115,148,41,74,2,2,0,0,55,16,0,106,77,102,588,349,1,328,0,9,1,0,1,7,0,3,0,256,0,112,0,1,156,4,3,0,152,6,18,1,9,11,15,15,0,28,0,0,76,0,0,0,0,72,0,0,0,0,21,1,17,0,0,3,1,0,445
1261,0,6,12,0,0,0,0,0,8,3,0,3,1,3,4,3,8,13,23,21,6,13,11,26,15,12,14,19,16,29,26,11,22,0,3,0,5,26,0,4,67,0,267,240,51,81,0,3,0,1,44,4,0,189,134,159,1363,935,0,1255,1,44,5,3,5,38,0,4,0,1227,0,610,0,0,131,2,0,0,180,1,25,0,8,16,4,89,0,60,5,0,264,23,0,0,0,124,0,0,0,6,6,22,22,28,1,23,30,0,31
1262,0,1,2,0,0,0,0,0,1,3,0,1,0,1,2,5,6,0,9,0,4,4,12,14,2,6,4,3,2,10,7,6,0,0,2,1,0,0,0,0,19,0,176,231,60,260,2,0,0,0,33,36,0,866,149,539,876,5143,0,800,0,32,8,21,0,24,0,3,0,36,0,15,3,1,829,0,0,0,14,0,12,0,89,9,79,30,4,0,0,0,405,7,1,0,0,33,0,0,0,1,35,4,10,5,0,9,0,2,0
1263,2,0,5,0,0,0,0,0,0,0,0,4,0,2,2,1,4,6,9,7,3,6,6,16,12,21,4,3,3,6,9,19,4,4,3,0,1,32,0,2,16,3359,146,2,59,150,0,12,0,0,67,36,0,201,97,143,184,569,0,456,3,40,2,3,3,32,0,6,0,342,0,178,122,0,159,17,0,0,28,0,29,0,32,3,27,84,0,48,0,0,498,0,0,0,0,0,0,1,0,6,104,4,3,1,4,2,1,0,38
1266,0,2,1,0,0,0,0,0,1,1,1,0,0,2,1,1,12,1,3,0,1,6,0,0,13,16,19,4,7,9,16,6,3,0,3,0,1,817,0,2,30,0,297,505,65,137,1,1,0,0,49,8,0,246,112,236,329,783,0,958,17,73,19,2,4,42,0,2,0,95,218,39,124,2,216,3,17,1,24,8,20,0,8,11,1,66,4,58,0,0,264,0,0,23,33,64,0,64,34,7,61,3,1,0,0,2,1,3,843
1267,0,4,3,0,0,1,0,0,4,4,1,8,0,4,3,4,7,11,10,12,24,12,3,23,22,24,23,18,9,29,16,11,22,0,4,0,7,11,3,5,43,0,283,500,61,149,3,30,0,61,81,32,0,261,165,208,421,171,2,350,1,41,0,2,7,28,1,18,0,649,1,330,95,1,207,12,1,0,19,1,17,0,12,22,0,107,0,56,0,2,250,88,0,1,0,69,85,1,12,98,17,13,9,12,0,11,4,0,9
