client_id,mcc,transaction_count,total_amount
1003,4511,5,4700.75
1003,4722,18,2923.21
1003,4814,210,28956.1
1003,4829,2383,460520.0
1003,4899,31,7605.49
1003,4900,156,28549.7
1003,5193,1,54.85
1003,5211,44,2509.8
1003,5251,10,427.36
1003,5261,2,46.07
1003,5300,101,7519.51
1003,5310,55,2928.04
1003,5311,73,4962.19
1003,5411,1006,14268.62
1003,5499,294,6261.85
1003,5533,3,1756.83
1003,5541,607,12053.72
1003,5621,2,374.37
1003,5651,24,2544.56
1003,5655,3,586.17
1003,5661,3,538.11
1003,5712,2,2162.23
1003,5719,24,1854.58
1003,5732,4,629.86
1003,5733,1,3077.02
1003,5812,586,9562.92
1003,5813,1743,104799.44
1003,5814,286,4641.32
1003,5816,1,125.17
1003,5912,95,2478.03
1003,5921,19,6.97
1003,5932,93,31028.23
1003,5942,118,1282.07
1003,5970,12,600.35
1003,6300,8,4908.24
1003,7011,28,4726.62
1003,7210,3,210.12
1003,7230,22,1693.3200000000002
1003,7276,3,458.58
1003,7349,39,128.15
1003,7531,1,640.05
1003,7538,1,404.89
1003,7542,1,25.58
1003,7801,13,3968.41
1003,7802,26,8084.74
1003,7832,13,602.08
1003,7995,42,13767.41
1003,8011,4,1462.48
1003,8021,91,28429.51
1003,8041,102,20195.58
1003,8043,74,14777.55
1003,8049,56,10991.08
1003,8099,95,18967.83
1003,8111,6,8258.9
1003,8931,6,1030.52
1006,1711,1,164.38
1006,3000,1,383.19
1006,3001,4,2166.69
1006,3007,1,1114.57
1006,3132,2,802.8299999999999
1006,3256,1,382.85
1006,3260,2,725.36
1006,3359,13,1145.98
1006,3389,6,363.81
1006,3393,7,812.6999999999999
1006,3395,3,236.4
1006,3405,6,422.14
1006,3509,3,242.51
1006,3596,11,1017.44
1006,3640,20,1847.9699999999998
1006,3684,12,842.3100000000001
1006,3722,24,1565.9
1006,3730,13,1259.97
1006,3771,15,1012.22
1006,3775,3,248.83000000000004
1006,3780,10,1011.9499999999999
1006,4131,2,321.13
1006,4511,7,2460.38
1006,4722,16,1445.1399999999999
1006,4784,265,11149.66
1006,4814,275,13822.05
1006,4829,218,17040.67
1006,4899,44,4234.43
1006,4900,120,14588.93
1006,5045,1,29.72
1006,5094,11,549.97
1006,5211,12,510.9
1006,5251,2,70.07
1006,5300,1081,71238.06
1006,5310,106,2743.2200000000003
1006,5311,616,38872.5
1006,5411,1908,69086.13
1006,5499,777,4757.4
1006,5533,2,325.28999999999996
1006,5541,1601,40783.82
1006,5621,4,322.06
1006,5651,76,2228.39
1006,5655,24,873.35
1006,5661,51,880.36
1006,5712,3,287.27
1006,5719,42,914.61
1006,5722,3,340.18999999999994
1006,5732,3,121.53999999999999
1006,5812,67,928.47
1006,5813,283,407.87
1006,5814,44,533.81
1006,5816,3,124.3
1006,5912,1853,70174.77
1006,5921,454,2228.5
1006,5941,4,156.93
1006,5942,15,345.82
1006,5970,6,231.81
1006,5977,29,191.71
1006,6300,7,879.73
1006,7011,9,495.84000000000003
1006,7210,3,52.87
1006,7230,101,4040.36
1006,7531,1,129.86
1006,7538,196,8771.09
1006,7549,2,306.29
1006,7832,154,3963.2
1006,7996,10,1606.43
1006,8011,10,2117.09
1006,8021,21,2947.92
1006,8041,2,355.88
1006,8043,7,594.12
1006,8099,6,531.3199999999999
1008,3000,6,4535.91
1008,3001,3,1575.01
1008,3006,1,422.9
1008,3058,1,497.42
1008,3132,4,3027.63
1008,3174,3,2352.55
1008,3256,2,1328.47
1008,3260,3,1766.6499999999999
1008,3359,7,595.67
1008,3387,9,567.29
1008,3389,10,676.04
1008,3390,12,922.52
1008,3393,10,715.71
1008,3395,9,640.58
1008,3405,3,207.2
1008,3504,18,1037.79
1008,3509,18,1221.6799999999998
1008,3596,6,387.59000000000003
1008,3640,13,902.77
1008,3684,18,1104.7
1008,3722,9,511.03000000000003
1008,3730,17,1332.46
1008,3771,6,432.15
1008,3775,19,1261.41
1008,3780,15,843.4200000000001
1008,4121,3274,35644.1
1008,4131,1,120.36
1008,4214,16,208.08
1008,4511,4,2611.61
1008,4722,30,2715.3599999999997
1008,4814,201,16612.47
1008,4829,126,10860.0
1008,4899,66,8059.33
1008,4900,140,24886.39
1008,5045,2,110.52
1008,5094,1,54.18
1008,5211,38,1301.6200000000001
1008,5251,5,142.94
1008,5300,294,8446.61
1008,5310,129,3978.32
1008,5311,251,7263.31
1008,5411,3895,26900.09
1008,5499,583,8113.76
1008,5533,2,284.87
1008,5541,1602,13697.53
1008,5621,17,1234.53
1008,5651,89,5334.99
1008,5655,19,1307.34
1008,5661,5,181.86
1008,5712,1,77.46
1008,5719,25,1349.38
1008,5732,8,649.47
1008,5733,1,137.23
1008,5812,459,900.11
1008,5813,4,110.41
1008,5814,216,524.8
1008,5816,1,54.33
1008,5912,1157,22032.85
1008,5921,910,2573.52
1008,5932,2,158.14000000000001
1008,5941,4,219.71
1008,5942,667,8180.75
1008,5947,15,182.65
1008,5970,33,852.06
1008,5977,13,124.65
1008,6300,7,816.28
1008,7011,15,1062.81
1008,7230,115,7931.85
1008,7349,63,2498.91
1008,7531,4,672.98
1008,7538,418,19140.31
1008,7542,5,60.01
1008,7549,3,542.0
1008,7832,1096,24986.23
1008,8011,2,173.36
1008,8021,21,4191.08
1008,8049,1,103.83
1008,8099,5,32.42
1008,9402,21,247.22
1009,1711,1,101.78
1009,3000,2,1176.16
1009,3001,2,1032.93
1009,3009,1,329.06
1009,3132,1,655.94
1009,3256,3,2248.72
1009,3260,3,1437.6100000000001
1009,3359,9,150.85999999999999
1009,3389,3,43.639999999999986
1009,3390,5,111.54000000000002
1009,3393,3,40.96000000000001
1009,3395,3,35.73
1009,3405,6,196.43999999999997
1009,3504,3,186.59
1009,3509,7,858.8199999999999
1009,3596,10,714.6600000000001
1009,3640,6,607.9200000000001
1009,3684,7,838.6700000000001
1009,3730,18,1344.69
1009,3775,12,914.71
1009,3780,10,732.35
1009,4112,2,180.04000000000002
1009,4121,1,23.39
1009,4131,1,80.12
1009,4214,3,13.71
1009,4722,17,1931.65
1009,4814,175,19014.31
1009,4829,251,18348.16
1009,4899,59,6868.6
1009,4900,316,30072.28
1009,5045,1,147.64
1009,5094,4,58.78
1009,5211,43,842.99
1009,5251,18,314.93
1009,5300,279,8863.97
1009,5310,76,1431.3
1009,5311,185,4801.19
1009,5411,1145,12574.62
1009,5499,538,2236.21
1009,5541,753,7548.58
1009,5621,1,9.18
1009,5651,15,262.56
1009,5655,2,106.94
1009,5661,3,143.37
1009,5712,1,71.73
1009,5719,18,509.19
1009,5732,3,339.27
1009,5812,28,373.89
1009,5813,1,4.71
1009,5814,13,224.12
1009,5815,117,2508.84
1009,5816,2,445.03999999999996
1009,5912,1163,15714.37
1009,5921,459,3873.47
1009,5942,13,302.02
1009,5970,15,330.55
1009,5977,12,89.13
1009,7011,8,946.54
1009,7230,122,4338.07
1009,7349,65,1183.44
1009,7538,200,5054.03
1009,7542,31,494.63
1009,7832,110,2997.24
1009,7922,1,72.91
1009,8011,9,1706.36
1009,8021,5,660.5699999999999
1009,8043,15,1199.9
1009,8099,4,32.85
1009,9402,4,17.94
1012,3000,1,298.02
1012,3001,1,766.52
1012,3058,2,560.13
1012,3066,1,338.63
1012,3132,2,639.05
1012,3174,2,520.45
1012,3256,2,531.3299999999999
1012,3359,4,468.89
1012,3387,3,226.32
1012,3389,3,196.5
1012,3390,6,367.18999999999994
1012,3393,4,525.26
1012,3395,3,65.72
1012,3504,3,232.32
1012,3509,9,344.19
1012,3596,9,553.32
1012,3640,3,176.75
1012,3722,3,172.17
1012,3730,15,965.72
1012,3771,12,681.5600000000001
1012,3775,3,163.02
1012,3780,10,774.36
1012,4112,4,1473.76
1012,4131,1,89.52
1012,4511,3,933.13
1012,4722,13,956.72
1012,4784,7,22.25
1012,4814,211,23913.01
1012,4829,154,13840.0
1012,4899,26,4889.9
1012,5094,3,129.91
1012,5211,80,2387.25
1012,5251,21,495.13
1012,5261,10,64.55
1012,5300,216,8717.31
1012,5310,116,5272.16
1012,5311,220,8818.52
1012,5411,307,6697.31
1012,5499,138,1582.6399999999999
1012,5533,1,270.68
1012,5541,275,3979.82
1012,5621,20,1004.29
1012,5651,77,4205.19
1012,5655,31,1748.61
1012,5661,12,864.06
1012,5712,2,870.3499999999999
1012,5719,46,2378.78
1012,5732,2,231.2
1012,5812,184,5881.61
1012,5814,92,2907.5
1012,5816,1,70.04
1012,5912,212,5526.1
1012,5921,84,585.94
1012,5941,5,376.71
1012,5942,19,880.14
1012,5970,24,1137.69
1012,5977,15,187.11
1012,6300,69,8247.89
1012,7210,41,719.04
1012,7230,56,2460.88
1012,7531,2,747.12
1012,7538,17,412.3
1012,7549,2,673.95
1012,7801,2,111.82
1012,7832,2,121.97999999999999
1012,7995,3,112.69
1012,7996,7,1402.0
1012,8011,82,11486.94
1012,8021,74,8436.58
1012,8049,1,11.71
1012,8099,1,17.14
1012,8111,3,1162.43
1016,3000,1,248.85
1016,3058,1,262.1
1016,3395,4,181.32000000000002
1016,3509,3,87.4
1016,3775,3,57.629999999999995
1016,3780,3,112.09
1016,4121,2,244.07
1016,4722,1,712.38
1016,4814,72,7813.1
1016,4829,1,194.7
1016,4899,49,5177.78
1016,4900,110,6963.32
1016,5094,1,218.14
1016,5211,42,386.23
1016,5251,6,51.21
1016,5300,235,4378.37
1016,5310,120,927.66
1016,5311,162,2787.04
1016,5411,225,3377.09
1016,5499,92,106.56
1016,5541,73,1476.26
1016,5621,4,26.46
1016,5651,31,173.51
1016,5655,4,22.0
1016,5661,11,17.29
1016,5719,28,241.59
1016,5732,1,68.53
1016,5813,1,44.16
1016,5814,1,190.33
1016,5815,1,29.33
1016,5912,253,4862.55
1016,5921,3,14.399999999999999
1016,5942,11,84.76
1016,5970,14,124.53
1016,7230,186,2309.25
1016,7801,71,808.32
1016,7802,63,762.12
1016,7832,100,3691.18
1016,7995,151,1780.86
1016,8011,5,466.93
1016,8041,3,133.44
1016,8043,11,463.90999999999997
1016,8049,2,86.75
1016,8099,9,223.25
1018,1711,1,165.42
1018,3000,2,1831.04
1018,3001,5,2678.4300000000003
1018,3058,2,1260.0
1018,3066,2,1052.35
1018,3132,2,1187.23
1018,3174,5,2236.74
1018,3260,2,1297.5
1018,3359,6,381.55
1018,3387,14,1255.73
1018,3389,1,183.1
1018,3390,8,691.18
1018,3393,6,375.47
1018,3395,10,635.02
1018,3405,12,727.49
1018,3504,18,1706.68
1018,3509,14,1488.96
1018,3596,11,1314.31
1018,3640,9,725.58
1018,3684,12,966.75
1018,3722,2,575.26
1018,3730,19,1374.1000000000001
1018,3771,16,1529.49
1018,3775,19,1536.3600000000001
1018,3780,11,1299.1399999999999
1018,4112,2,865.54
1018,4121,2,71.78999999999999
1018,4131,1,11.24
1018,4214,39,48.18
1018,4411,2,2653.1800000000003
1018,4511,1,672.07
1018,4722,30,3577.82
1018,4814,274,32768.62
1018,4829,494,37800.0
1018,4899,64,8220.89
1018,4900,313,32777.07
1018,5045,1,148.5
1018,5094,2,81.80000000000001
1018,5193,3,104.55
1018,5211,554,21974.38
1018,5251,50,966.65
1018,5261,27,545.65
1018,5300,790,36350.94
1018,5310,519,20626.58
1018,5311,859,41233.47
1018,5411,744,33563.29
1018,5499,1284,17453.99
1018,5541,1044,24741.03
1018,5621,6,293.99
1018,5651,123,2690.34
1018,5655,11,407.40999999999997
1018,5661,3,221.14000000000001
1018,5712,1,84.41
1018,5719,223,10374.91
1018,5732,2,308.28
1018,5812,2758,150183.24
1018,5813,2842,56126.29
1018,5814,1315,71549.96
1018,5815,119,918.0
1018,5816,2,483.03
1018,5912,693,32225.05
1018,5921,3,36.97
1018,5942,252,10664.15
1018,5970,203,9319.07
1018,6300,99,13223.68
1018,7011,10,765.49
1018,7230,16,808.47
1018,7276,2,147.35999999999999
1018,7538,119,394.89
1018,7542,6,70.45
1018,7832,192,9028.42
1018,8011,42,7459.69
1018,8021,35,4350.96
1018,8041,37,2249.18
1018,8043,24,1472.5
1018,8049,41,2581.75
1018,8062,8,2758.01
1018,8099,34,1531.36
1018,8931,4,414.29999999999995
1018,9402,30,27.73
1019,3000,6,2337.15
1019,3001,4,2061.7
1019,3005,1,379.18
1019,3058,5,2702.34
1019,3066,2,616.89
1019,3132,5,2285.7200000000003
1019,3256,2,694.9
1019,3260,4,1791.58
1019,3359,14,716.02
1019,3387,10,495.05999999999995
1019,3389,15,573.82
1019,3390,7,334.12
1019,3393,18,763.16
1019,3395,9,359.04
1019,3405,8,463.84000000000003
1019,3504,16,1053.25
1019,3509,19,1205.7099999999998
1019,3596,7,551.16
1019,3640,25,1730.9199999999998
1019,3684,19,1141.74
1019,3722,7,336.51
1019,3730,11,782.0
1019,3771,9,486.45
1019,3775,19,1053.21
1019,3780,10,704.3
1019,4112,3,625.97
1019,4131,2,159.20999999999998
1019,4214,12,185.98
1019,4511,6,3276.98
1019,4722,33,2600.29
1019,4784,564,19899.99
1019,4814,309,28455.39
1019,4829,127,10069.85
1019,4899,58,6918.17
1019,4900,101,4849.24
1019,5045,5,1610.51
1019,5094,5,180.26
1019,5211,78,4061.77
1019,5251,8,248.17
1019,5261,2,68.0
1019,5300,412,26315.73
1019,5310,205,10793.14
1019,5311,316,19994.48
1019,5411,1269,29700.59
1019,5499,429,9027.72
1019,5533,2,815.38
1019,5541,883,18110.8
1019,5651,49,2451.95
1019,5655,19,1054.52
1019,5661,22,1172.5
1019,5712,2,499.97
1019,5719,58,3249.17
1019,5732,10,3062.1
1019,5812,1073,16489.27
1019,5814,508,7177.19
1019,5816,5,1510.04
1019,5912,348,20816.55
1019,5942,26,1195.48
1019,5970,44,2515.85
1019,5977,1,0.59
1019,6300,99,10741.01
1019,7011,28,2623.62
1019,7230,96,4113.86
1019,7531,2,531.3499999999999
1019,7538,524,25285.59
1019,7542,76,1764.47
1019,7832,220,7209.44
1019,7996,17,2010.1299999999999
1019,8011,3,192.91
1019,8021,12,2087.69
1019,8041,135,17454.34
1019,8043,145,18612.32
1019,8049,161,20438.89
1019,8062,3,2176.65
1019,8099,129,16781.26
1019,9402,11,140.59
1020,3000,4,3660.05
1020,3001,2,2022.3600000000001
1020,3058,1,884.53
1020,3066,1,842.98
1020,3144,1,2183.61
1020,3174,1,938.27
1020,3260,1,1020.45
1020,3359,3,104.18
1020,3387,1,168.92
1020,3390,9,451.35
1020,3405,12,591.78
1020,3504,6,538.42
1020,3509,8,1090.6599999999999
1020,3596,6,545.45
1020,3640,12,1151.29
1020,3684,7,943.4
1020,3722,6,575.6700000000001
1020,3730,9,857.4200000000001
1020,3771,12,1076.72
1020,3775,22,2326.21
1020,3780,11,1125.45
1020,4112,3,873.45
1020,4131,1,127.22
1020,4214,110,2816.69
1020,4511,1,616.2
1020,4722,11,2028.75
1020,4784,40,1412.87
1020,4814,159,16639.1
1020,4829,233,15520.0
1020,4899,48,748.35
1020,4900,413,51255.85
1020,5045,1,346.88
1020,5094,1,116.04
1020,5211,444,32344.51
1020,5251,22,782.26
1020,5300,872,61694.33
1020,5310,603,36493.55
1020,5311,933,67185.07
1020,5411,3490,81324.68
1020,5499,1011,23461.07
1020,5541,1929,41927.81
1020,5621,7,831.03
1020,5651,31,1998.84
1020,5655,11,561.72
1020,5661,28,1316.72
1020,5712,2,1064.83
1020,5719,226,16467.84
1020,5732,2,240.23
1020,5733,4,3594.59
1020,5812,2072,18598.12
1020,5814,1039,9265.03
1020,5912,1066,66281.83
1020,5942,473,18384.31
1020,5947,11,144.14
1020,5970,240,17228.91
1020,6300,108,28822.15
1020,7011,9,755.6099999999999
1020,7230,29,915.72
1020,7276,8,1638.22
1020,7349,89,4045.9
1020,7531,1,429.67
1020,7538,123,7670.42
1020,7549,1,189.79
1020,7832,210,3194.92
1020,7922,178,34001.55
1020,7996,4,690.8299999999999
1020,8011,5,1172.2
1020,8021,45,9430.44
1020,8041,71,18577.86
1020,8043,58,13417.22
1020,8049,71,18049.11
1020,8099,63,15884.29
1020,8111,1,1215.52
1020,8931,5,931.28
1020,9402,122,3137.39
1022,3000,3,1129.4299999999998
1022,3001,5,1798.72
1022,3009,1,637.77
1022,3058,3,1454.2
1022,3066,2,712.4000000000001
1022,3132,1,368.85
1022,3144,3,2303.29
1022,3174,3,1050.79
1022,3256,1,351.62
1022,3260,1,373.18
1022,3359,7,612.24
1022,3387,9,702.8399999999999
1022,3389,13,1395.83
1022,3390,6,394.47999999999996
1022,3393,9,770.74
1022,3395,6,639.97
1022,3405,6,505.84999999999997
1022,3504,16,582.9200000000001
1022,3509,6,219.0
1022,3596,16,522.5
1022,3640,16,435.68000000000006
1022,3684,14,700.14
1022,3722,12,660.24
1022,3730,10,369.65
1022,3771,10,386.09
1022,3775,27,966.91
1022,3780,18,521.92
1022,4112,2,207.29000000000002
1022,4131,3,223.26
1022,4411,2,3096.5299999999997
1022,4511,1,82.26
1022,4722,38,3714.7999999999997
1022,4814,167,23255.49
1022,4829,3401,379480.0
1022,4899,50,8391.57
1022,4900,176,14345.29
1022,5211,136,6001.2
1022,5251,43,1372.72
1022,5261,28,1307.35
1022,5300,286,15685.38
1022,5310,111,3506.81
1022,5311,245,13240.6
1022,5411,1199,21604.96
1022,5499,486,6092.51
1022,5533,1,277.56
1022,5541,932,14882.54
1022,5621,1,78.78
1022,5651,22,321.25
1022,5655,2,134.78
1022,5661,6,408.43
1022,5719,30,1774.56
1022,5732,2,146.37
1022,5812,81,4615.42
1022,5813,132,3792.19
1022,5814,42,2258.89
1022,5815,112,1473.54
1022,5912,1232,24813.54
1022,5921,443,4354.87
1022,5932,141,22787.45
1022,5942,110,2363.27
1022,5947,12,106.21
1022,5970,31,1304.72
1022,6300,9,1109.37
1022,7011,9,257.89
1022,7230,10,378.38
1022,7276,19,2279.78
1022,7349,48,156.64000000000001
1022,7531,1,249.37
1022,7538,471,29109.25
1022,7549,2,518.22
1022,7832,69,1433.1
1022,7922,15,1271.72
1022,8021,41,6952.83
1022,8041,4,728.3399999999999
1022,8043,1,116.88
1022,8049,2,344.78
1022,8099,8,1092.4
1022,8111,2,1389.77
1022,8931,19,2182.0
1024,1711,6,330.74
1024,3000,5,4200.3099999999995
1024,3001,4,5118.41
1024,3008,1,1296.51
1024,3058,6,5917.6
1024,3066,3,2735.47
1024,3132,2,1831.54
1024,3174,3,2533.25
1024,3256,3,3418.88
1024,3260,3,2551.11
1024,3359,10,387.71000000000004
1024,3387,6,185.94
1024,3389,3,79.39
1024,3390,4,195.12999999999997
1024,3393,16,514.3999999999999
1024,3395,19,639.63
1024,3405,14,462.52
1024,3504,10,539.9599999999999
1024,3509,6,252.89999999999998
1024,3596,28,1279.96
1024,3640,14,1212.04
1024,3684,11,719.8
1024,3722,21,1024.32
1024,3730,3,179.81
1024,3771,18,1071.09
1024,3775,18,700.4100000000001
1024,3780,17,941.5899999999999
1024,4112,2,422.0
1024,4121,41,1416.82
1024,4131,1,60.51
1024,4214,1119,22789.25
1024,4411,1,1110.23
1024,4511,3,2875.0299999999997
1024,4722,49,3936.96
1024,4814,128,20565.35
1024,4829,241,20715.1
1024,4900,233,23170.02
1024,5094,1,43.69
1024,5211,61,363.77
1024,5251,22,468.76
1024,5261,2,85.06
1024,5300,300,15919.66
1024,5310,124,2084.25
1024,5311,235,9239.16
1024,5411,3146,29905.18
1024,5499,901,12052.95
1024,5541,1441,22078.66
1024,5621,4,16.77
1024,5651,34,873.87
1024,5655,7,354.81
1024,5661,9,1124.42
1024,5712,6,2120.27
1024,5719,25,144.72
1024,5732,1,246.22
1024,5733,1,440.94
1024,5812,1768,11052.93
1024,5813,1957,32850.86
1024,5814,889,5600.23
1024,5912,274,13619.35
1024,5921,48,702.36
1024,5942,535,2231.94
1024,5970,21,92.62
1024,5977,3,53.77
1024,7011,6,162.13
1024,7210,79,1680.88
1024,7230,120,7638.51
1024,7349,64,2096.68
1024,7538,177,927.81
1024,7542,26,457.7
1024,7832,80,2873.1
1024,7922,185,22143.7
1024,8011,1,227.54
1024,8021,33,9191.09
1024,8041,1,76.24
1024,8043,3,333.81
1024,8062,1,785.45
1024,8099,5,406.45
1024,8111,6,2676.1
1024,9402,1166,23677.49
1026,3001,5,1079.8
1026,3006,1,788.29
1026,3066,3,353.62
1026,3132,3,359.82
1026,3174,1,137.41
1026,3256,5,616.88
1026,3359,1,100.68
1026,3387,1,91.53
1026,3389,9,251.95000000000005
1026,3390,9,242.82000000000005
1026,3393,10,405.31
1026,3395,9,291.12
1026,3405,4,175.60000000000002
1026,3504,13,536.85
1026,3509,3,164.45
1026,3596,12,864.94
1026,3640,9,416.07
1026,3684,3,167.55
1026,3722,4,263.14
1026,3730,5,346.34999999999997
1026,3771,3,92.48000000000002
1026,3775,3,79.82
1026,3780,13,706.02
1026,4121,1,19.25
1026,4131,1,72.65
1026,4511,1,158.57
1026,4722,18,1138.45
1026,4814,308,30842.55
1026,4829,469,49120.0
1026,4899,44,5500.09
1026,4900,66,2616.69
1026,5045,2,206.26999999999998
1026,5094,1,32.95
1026,5211,426,13659.5
1026,5251,2,54.6
1026,5300,755,24501.34
1026,5310,646,18384.02
1026,5311,946,29934.92
1026,5411,1696,26577.83
1026,5499,1050,8949.3
1026,5541,1165,12696.88
1026,5621,32,913.7
1026,5651,173,3822.63
1026,5655,25,746.83
1026,5661,9,99.33
1026,5712,4,333.53999999999996
1026,5719,256,8040.52
1026,5732,3,322.76
1026,5812,539,2417.14
1026,5814,281,1256.09
1026,5912,653,20824.73
1026,5921,18,82.45
1026,5942,457,7249.97
1026,5970,216,6824.35
1026,5977,14,118.66
1026,7011,9,442.8499999999999
1026,7230,128,3128.5
1026,7349,88,3433.25
1026,7531,4,1220.6100000000001
1026,7538,219,2812.67
1026,7549,4,1090.59
1026,7832,271,11481.18
1026,8011,1,164.09
1026,8021,15,714.66
1026,8041,4,567.91
1026,8043,6,921.59
1026,8049,3,478.76
1026,8062,1,283.95
1026,8099,2,159.51
1026,8111,2,577.5
1027,1711,3,271.66
1027,3000,2,1581.25
1027,3001,4,2542.13
1027,3005,2,1195.79
1027,3006,2,1396.1399999999999
1027,3007,2,1363.94
1027,3058,2,1158.69
1027,3066,3,2400.67
1027,3075,1,591.26
1027,3132,1,749.87
1027,3174,1,822.31
1027,3256,3,2149.4
1027,3260,3,2085.14
1027,3359,23,1057.3400000000001
1027,3387,8,424.19
1027,3389,4,201.19
1027,3390,10,506.78
1027,3393,20,884.6199999999999
1027,3395,6,214.19
1027,3405,7,332.77
1027,3504,13,1666.4299999999998
1027,3509,17,2139.77
1027,3596,6,642.8
1027,3640,15,2215.67
1027,3684,21,2977.6
1027,3722,15,1658.93
1027,3730,10,1317.2199999999998
1027,3771,15,1484.75
1027,3775,19,2211.28
1027,3780,22,2975.04
1027,4112,4,547.73
1027,4121,258,6063.72
1027,4511,2,1215.58
1027,4722,30,6993.87
1027,4814,240,38269.39
1027,4829,225,18080.0
1027,4900,264,30081.7
1027,5045,8,1944.05
1027,5094,17,883.96
1027,5192,95,1754.55
1027,5211,82,6908.08
1027,5251,29,2478.58
1027,5261,1,54.58
1027,5300,871,66370.77
1027,5310,120,10595.23
1027,5311,505,38167.17
1027,5411,873,57236.26
1027,5499,816,15479.78
1027,5541,1150,39412.58
1027,5621,20,1643.3
1027,5651,131,10714.22
1027,5655,26,2386.71
1027,5661,11,1119.85
1027,5712,9,4098.57
1027,5719,36,2914.2599999999998
1027,5732,27,5827.43
1027,5812,159,9876.9
1027,5814,87,5529.89
1027,5815,119,2040.25
1027,5816,6,1037.35
1027,5912,762,50068.69
1027,5921,28,639.24
1027,5942,46,1701.09
1027,5970,8,441.62
1027,7011,32,4242.28
1027,7230,32,2050.7
1027,7349,68,2850.92
1027,7538,379,26603.51
1027,7832,75,2912.07
1027,7996,2,277.35
1027,8021,19,3374.64
1027,8041,33,4071.79
1027,8043,31,4126.71
1027,8049,28,3506.9500000000003
1027,8062,1,767.68
1027,8099,19,2526.5299999999997
1027,8111,29,21178.81
1028,1711,4,637.86
1028,3000,5,3388.66
1028,3001,4,2285.76
1028,3008,4,3857.2799999999997
1028,3009,2,2455.54
1028,3058,7,5399.74
1028,3066,3,1627.1
1028,3075,1,1127.13
1028,3132,2,1236.12
1028,3174,6,4269.3
1028,3256,6,3482.76
1028,3260,2,1295.85
1028,3359,24,1611.0
1028,3387,28,1674.99
1028,3389,6,365.76
1028,3390,10,562.01
1028,3393,16,990.82
1028,3395,8,496.83
1028,3405,10,705.8199999999999
1028,3504,26,5412.13
1028,3509,12,2552.0899999999997
1028,3596,10,2640.6
1028,3640,28,5610.28
1028,3684,28,6196.47
1028,3722,15,2748.23
1028,3730,18,3798.98
1028,3771,18,3360.5
1028,3775,31,6299.72
1028,3780,10,2897.54
1028,4112,2,285.53999999999996
1028,4121,2,88.69999999999999
1028,4131,3,229.3
1028,4214,14,234.19
1028,4511,4,2867.16
1028,4722,73,14138.92
1028,4784,3239,186469.78
1028,4814,216,32658.02
1028,4829,253,28420.0
1028,4900,144,15734.09
1028,5045,1,384.46
1028,5094,2,185.81
1028,5192,8,267.76
1028,5211,164,10674.37
1028,5251,106,7219.73
1028,5261,45,4104.9
1028,5300,503,47788.96
1028,5310,226,17059.15
1028,5311,331,33770.48
1028,5411,1277,50188.53
1028,5499,1085,15243.33
1028,5541,1444,35562.76
1028,5621,15,2102.52
1028,5651,113,14211.23
1028,5655,30,3961.2799999999997
1028,5661,13,2026.15
1028,5712,1,160.79
1028,5719,77,6001.09
1028,5732,6,4963.52
1028,5733,2,4638.17
1028,5812,1000,29190.8
1028,5814,546,15386.31
1028,5815,138,2017.96
1028,5816,6,2827.25
1028,5912,376,32631.46
1028,5921,138,1776.87
1028,5942,40,1662.83
1028,5970,65,2995.58
1028,6300,104,106377.36
1028,7011,16,3400.38
1028,7210,32,1759.56
1028,7230,94,5616.48
1028,7349,77,2366.48
1028,7393,9,367.18
1028,7538,514,36200.15
1028,7801,1,75.02
1028,7832,78,2743.51
1028,7996,1,103.58
1028,8011,3,686.55
1028,8021,48,9015.84
1028,8049,2,104.03999999999999
1028,8099,1,47.32
1028,9402,10,153.3
1029,3001,5,3561.17
1029,3058,2,1479.81
1029,3066,2,1261.15
1029,3132,4,2443.1000000000004
1029,3144,1,704.3
1029,3174,1,625.74
1029,3260,2,771.49
1029,3359,4,380.63
1029,3387,6,421.52000000000004
1029,3389,10,755.72
1029,3390,6,472.36
1029,3393,10,781.0799999999999
1029,3504,4,367.84000000000003
1029,3509,19,1307.98
1029,3596,9,589.84
1029,3640,1,248.24
1029,3684,15,940.94
1029,3722,4,324.92
1029,3730,10,569.75
1029,3771,15,945.63
1029,3775,13,729.9599999999999
1029,3780,12,669.06
1029,4214,69,982.14
1029,4411,1,415.96
1029,4511,3,1744.62
1029,4722,25,3311.2
1029,4814,308,30271.64
1029,4829,115,10102.16
1029,4899,61,3775.67
1029,4900,229,32487.0
1029,5193,3,178.36
1029,5211,37,1518.37
1029,5251,11,404.09000000000003
1029,5300,322,25277.2
1029,5310,74,2226.41
1029,5311,213,12692.22
1029,5411,429,25884.95
1029,5499,777,10336.23
1029,5533,1,237.77
1029,5541,905,19678.01
1029,5621,5,233.06
1029,5651,43,1578.48
1029,5655,8,349.15
1029,5712,7,1797.1
1029,5719,22,982.31
1029,5722,1,335.37
1029,5732,2,305.29999999999995
1029,5812,351,7899.58
1029,5813,245,2318.31
1029,5814,179,3924.57
1029,5815,123,1643.47
1029,5912,262,22621.48
1029,5921,6,49.45
1029,5942,16,409.98
1029,5970,15,639.35
1029,6300,118,24961.17
1029,7011,19,1353.45
1029,7230,41,2178.3
1029,7276,4,607.16
1029,7531,1,269.32
1029,7538,176,8344.2
1029,7542,170,3261.85
1029,7549,3,753.63
1029,7832,64,1474.31
